59488	6.687756	0.766891	1
83932	11.818349	0.089458	1
33196	9.893508	0.264585	3
16180	0.000000	0.944593	2
6717	0.000000	0.509792	2
4134	0.000000	0.798755	2
28393	3.376146	0.933160	1
30223	11.385604	0.000239	3
14073	5.405630	1.346872	2
12765	2.866938	0.329209	2
40254	9.107654	1.602190	3
8648	3.691249	1.669441	2
76966	12.053623	1.003697	1
77460	12.779829	1.306475	1
3324	0.000000	1.665488	2
5913	2.960845	0.231961	2
10542	6.559731	1.696402	2
44951	11.910069	0.260334	3
67280	11.027248	0.798741	1
27522	10.555400	0.690770	3
65611	7.847059	0.727327	1
40108	10.537488	0.671688	3
4326	2.484085	0.435016	2
6792	5.984534	0.531701	2
30788	12.249047	0.048837	3
42793	10.444999	1.599446	3
6712	1.146573	1.117611	2
68058	6.177000	1.184507	1
37399	5.748767	0.727953	1
10153	13.600260	0.925180	3
27512	8.308354	0.945700	3
71326	6.711488	0.342569	1
19830	5.379033	0.600539	2
66315	10.195522	0.351265	1
67225	4.123782	1.104397	1
36709	6.273751	0.301169	3
26567	1.344375	0.320980	2
69349	10.793905	0.720652	1
33761	1.693181	0.539916	1
2052	5.266623	0.654356	2
59665	12.118577	0.676818	3
59808	5.789305	0.039254	1
12800	0.000000	1.649329	2
25817	9.888316	1.172080	3
18263	7.281320	1.425520	2
7031	0.000000	1.208834	2
19406	3.705085	1.349853	2
21201	9.538809	1.619383	3
23119	9.028942	0.101034	3
47575	11.078957	0.999535	3
76745	15.042222	1.507500	1
10726	5.958146	1.540585	2
73145	13.034275	0.851379	1
32249	10.547528	0.851575	3
40596	9.965981	0.020333	3
76670	12.112004	0.956950	1
70174	10.102233	1.555388	1
24930	4.714281	1.334527	1
27813	0.921471	0.768641	1
33990	4.371174	1.471213	1
41499	8.442497	0.730539	3
76167	9.513683	1.190855	1
14127	3.023128	0.999692	2
77142	11.387666	0.612866	1
45290	2.736831	0.196431	1
68670	5.191256	0.227522	1
25736	9.510718	0.723275	3
3023	1.175178	0.446492	2
74709	11.372750	0.759866	1
65505	10.355596	0.221654	1
23725	9.373368	0.819064	3
77173	13.735214	0.159466	1
30074	4.012309	0.705069	1
36619	6.699674	1.424660	3
30010	2.265086	0.118856	1
19556	0.728804	1.505665	2
74393	14.556458	1.248710	1
65844	10.347198	1.450288	1
13402	2.019886	0.047869	2
18023	1.510108	1.409204	2
55326	1.743562	0.440577	1
4083	5.050472	0.073628	2
2709	0.000000	1.670323	2
80116	10.554213	0.167681	1
6973	6.993615	0.775024	2
34639	10.109216	1.488168	3
23640	3.612053	1.641426	1
3901	3.159054	0.647414	2
44914	0.000000	1.655661	1
31079	10.767222	1.070094	3
14775	10.965698	0.248513	3
12887	6.999015	0.633621	2
45285	4.392122	0.697186	1
3278	3.618297	0.555957	2
53095	8.526457	0.004030	3
4963	0.220991	1.224058	2
64662	8.350886	0.264899	1
14245	2.351500	0.097411	2
42844	11.160822	1.448076	3
44689	9.218680	1.667230	3
10154	0.394979	1.507531	2
63303	5.095721	1.009129	1
32641	9.239275	0.024789	3
33761	7.748003	0.819153	3
53117	1.522279	1.469841	1
16372	0.000000	1.125420	2
74378	8.130770	0.009851	1
0	7.148537	0.747273	2
7081	6.319499	0.163124	2
33557	9.678168	0.515990	3
7930	5.813844	1.089039	2
34621	7.012806	1.525926	3
68378	6.049334	0.974387	1
77728	16.836560	1.134853	1
63159	12.756175	0.653106	1
9966	0.000000	1.577547	2
1996	5.504046	0.548267	2
52928	3.460125	0.492284	1
34715	3.232812	1.527701	1
8972	3.763078	0.259470	2
12610	12.370242	1.137832	3
25823	6.333546	0.766388	3
7111	0.240241	0.792346	2
42808	8.463929	1.079570	3
37672	11.913104	1.007583	3
25576	7.548562	1.019005	3
11313	6.482931	0.757347	2
41121	8.371037	1.421301	3
68698	6.602330	1.035987	1
66696	13.703636	0.967216	1
33869	7.661917	1.543684	3
45165	3.120633	0.080107	1
2352	4.328854	0.998266	2
39606	3.076578	0.162875	1
72819	9.078562	0.682613	1
44462	0.115273	0.197059	1
11059	0.314284	0.241896	2
78551	12.930747	1.435858	1
45854	7.027097	0.266827	3
2403	4.333261	1.598552	2
602	6.092600	1.620693	2
14398	0.000000	0.059996	2
28751	9.097527	0.826866	3
6375	0.000000	1.195497	2
38530	6.268919	1.378400	3
24389	4.551985	1.205674	1
44075	8.356881	0.955524	3
10836	0.514337	0.514856	2
53822	3.050584	1.270015	1
12114	7.797702	1.387149	2
42559	3.116470	1.455654	1
65651	6.717462	0.119834	1
15420	0.782001	0.564606	2
22632	5.887755	0.914629	2
40304	11.631561	0.753229	3
8612	0.000000	0.975755	2
35549	10.843103	0.292962	3
58240	8.521675	0.559201	3
45114	9.964991	0.358897	3
65352	8.949650	1.622403	1
78068	15.078640	1.409351	1
41747	8.116827	1.230130	3
9983	2.046930	0.470792	2
42248	8.925202	1.027167	3
10286	5.004813	0.538064	2
0	9.839845	0.981218	2
73305	12.304563	0.708749	1
6583	4.801517	1.046135	2
38672	1.994704	0.567649	1
67308	14.801023	0.218727	1
69912	11.823980	0.643133	1
23884	13.354429	1.397206	3
15875	0.142113	0.841754	2
72277	11.143982	1.091203	1
4418	0.483343	0.937884	2
20599	2.458613	0.919341	2
26597	2.950729	1.526108	1
25763	7.775901	1.532807	3
9382	1.212466	0.025821	2
26809	10.446485	0.574593	3
52711	2.445596	0.658607	1
14288	8.060040	1.183381	2
35528	9.245908	0.160352	3
42603	8.913774	1.476096	3
42321	4.524430	0.110028	1
9011	5.982366	1.535181	2
33504	9.867024	0.017428	3
12225	9.537015	0.736538	2
2712	2.061847	1.672675	2
65024	7.083563	0.730163	1
6660	2.749009	1.399543	2
49858	4.405443	1.082219	1
64617	12.683627	0.629817	1
59851	6.305507	0.254446	1
59687	7.049423	0.478192	1
66660	11.097457	0.380333	1
7357	5.802839	1.571670	2
54594	1.897763	0.662565	1
12531	9.317961	0.366375	2
70401	6.523465	1.420287	1
70828	8.407715	1.057351	1
49920	7.564719	1.274442	3
24045	1.778300	0.165066	1
39340	9.364190	1.167362	3
65977	9.252686	0.011208	1
11053	1.568324	0.817961	2
8317	2.947244	1.406142	2
34035	3.705770	1.457513	1
24066	2.997345	0.093024	1
54253	9.767441	1.678720	1
68181	5.948970	1.191028	1
72270	13.453805	0.924221	1
13023	0.000000	1.602163	2
72899	7.613539	1.473363	1
43213	8.709455	0.824498	3
33221	11.150974	1.509916	3
39634	8.011634	0.243581	3
12346	10.037161	0.561971	2
2941	4.132206	1.022082	2
34253	10.382227	1.615865	3
6201	2.402923	0.709702	2
52854	10.590182	0.014628	3
25467	3.414575	1.549004	1
1833	0.153783	0.012233	2
63386	4.405810	0.112536	1
69975	4.280428	1.153916	1
18337	0.000000	0.503532	2
21347	1.240158	0.757922	2
74140	18.667777	1.186619	1
33659	2.795940	1.371803	1
6971	0.000000	0.418643	2
15247	6.083485	0.910773	2
31869	12.602660	1.393533	3
45853	13.305159	1.091018	3
13054	3.907968	0.331104	2
10673	0.000000	1.222304	2
7156	3.435816	0.803721	2
48304	0.000000	1.510435	1
46806	2.020863	1.288353	1
67986	9.690644	0.576538	1
46610	4.291331	0.691584	1
7605	2.943678	1.364976	2
32848	14.725830	0.356659	3
37300	5.406028	1.018042	1
13695	1.517588	1.644674	2
55750	1.722433	0.198399	1
14669	7.898496	1.087407	2
41046	5.281947	1.142353	1
67269	8.320193	0.495062	1
30827	6.464525	0.490226	3
62542	7.757425	0.774364	1
9236	5.025248	0.441532	2
70638	13.336962	1.693343	1
48446	9.184973	1.086606	3
13207	8.608099	1.110467	3
7794	0.000000	0.008118	2
48348	8.736016	0.534999	3
45548	10.497168	0.240903	3
46480	2.173133	1.693278	1
7496	0.000000	0.273797	2
6853	2.942425	1.139903	2
74263	14.767499	0.803498	1
72683	8.296824	0.837423	1
57275	7.313702	1.393533	3
31742	3.913512	1.545585	1
31403	7.558676	0.100757	3
47307	3.738316	0.248897	1
44273	0.000000	0.800025	1
31190	8.423292	1.411319	3
11469	0.000000	1.296206	2
26072	2.840393	1.019200	1
70244	9.729414	0.821314	1
9688	4.958807	0.419274	2
15573	7.966162	0.997696	2
9942	6.892451	0.968806	2
18608	8.730362	1.307229	3
37150	10.701045	0.586395	3
24789	11.981895	0.548040	3
18574	8.496316	0.042886	3
39847	5.602388	0.727799	1
41501	7.236790	0.497837	3
22917	1.793811	0.786298	1
10888	5.948517	1.517959	2
74142	8.347357	0.543353	1
28088	11.103507	0.566591	3
20256	1.554178	0.666366	2
64669	5.956468	0.875045	1
7904	1.804694	1.304912	2
33428	1.148067	0.069158	1
45459	5.113519	1.293565	1
22408	4.760750	0.389944	1
46074	9.414261	0.069809	3
7831	6.127806	1.504910	2
78092	14.260825	0.630658	1
27848	12.828816	1.299353	3
5245	5.116133	1.512236	2
14450	6.310952	0.090133	3
11866	0.000000	1.323744	2
14843	8.837215	0.085634	3
71267	5.959556	1.030289	1
66323	10.570414	0.346681	1
6886	1.411295	1.137996	2
4287	0.593529	0.669881	2
37793	6.535699	0.302577	3
10623	2.423252	0.498434	2
8866	5.238287	0.280412	2
8480	2.845842	1.631348	2
58193	3.002645	1.493594	1
11390	7.291608	0.607543	2
71007	9.429213	0.143146	1
38578	11.962730	0.634716	3
40954	9.559529	0.645465	3
76986	12.547202	1.435133	1
47422	4.911440	1.428069	1
39480	8.983811	1.504880	3
7481	3.454945	0.786446	2
36192	0.623183	1.363862	1
57143	5.129186	1.218946	1
43506	7.503501	0.194591	3
44472	11.725762	1.609680	3
14104	6.206644	0.363203	2
7934	5.139913	1.055332	2
59034	2.626460	0.370462	1
68400	15.104577	0.913469	1
56460	4.526973	0.397441	1
9336	0.773193	1.376088	2
35834	1.046070	0.698112	1
41006	8.750983	0.661146	3
74153	9.311452	1.028031	1
38869	8.237533	0.409648	3
52102	3.974264	0.873296	1
67644	7.711691	1.431020	1
68264	13.400418	1.399402	1
8394	6.647973	1.667678	2
54388	11.435982	0.748088	3
15455	13.650302	0.663257	2
58483	10.588261	0.828391	3
12587	0.468045	0.055647	2
70672	7.378619	0.459965	1
63140	5.026329	0.955350	1
48495	11.175558	0.038862	3
37234	10.353133	0.478774	3
24699	8.512434	1.026266	3
46987	2.110952	0.216456	1
14660	5.054941	1.481233	2
39850	10.414108	1.061859	3
51130	3.756785	0.910825	1
19726	3.033550	0.192855	2
68116	6.781784	1.284487	1
68617	11.989270	1.577266	1
8116	4.075462	0.656065	2
30917	8.090665	1.098588	3
13090	1.593284	1.678040	2
51705	3.315475	0.098232	1
71898	9.372838	0.240207	1
58601	9.072237	0.530546	3
0	2.516563	1.106259	2
73586	9.962873	0.323442	1
42780	9.616692	1.599382	3
9469	1.468900	1.626217	2
35824	12.737734	1.438105	3
14602	1.249870	1.606169	2
37097	10.845671	0.592330	3
12080	3.372363	1.031660	2
17314	9.031196	0.408250	3
0	2.929729	0.735207	2
79176	12.848371	1.046428	1
1118	0.000000	0.552352	2
26500	1.955956	1.427332	1
46620	10.029420	1.483725	3
45025	0.324302	0.760158	1
54115	10.179412	1.287933	3
36811	12.046700	0.199244	3
75690	10.847685	0.025903	1
14834	3.029968	1.422924	2
77435	9.186766	0.286399	1
39904	4.229706	0.916513	1
51707	5.322299	0.866229	1
40361	9.597205	0.114058	3
11946	0.000000	1.403783	2
16903	2.186392	0.226059	2
73312	10.927435	1.338348	1
62026	10.186246	0.488869	1
71521	13.179733	0.888108	1
37066	7.204901	1.535370	3
67877	12.822919	1.469191	1
40987	3.285787	0.592796	1
37670	4.620127	0.966701	1
40838	10.703759	0.567056	3
31645	4.239171	1.213746	1
17925	2.838496	0.378234	2
48691	11.894117	0.479675	3
13483	0.000000	1.168238	2
77056	6.674632	0.301118	1
32825	10.034420	0.802001	3
14684	5.341667	0.687744	2
29663	13.056751	0.383689	3
33298	12.567661	1.643663	3
10095	5.498473	1.217326	2
13100	8.131527	0.142118	2
37155	3.246999	1.526015	1
6846	2.639497	1.472761	2
23882	9.712254	1.499430	3
12976	3.572984	1.064384	2
68306	9.817719	0.306188	1
54909	10.831606	0.200716	3
50313	3.193449	0.846357	1
54824	8.827368	1.554913	3
33077	7.173966	1.253801	3
39890	3.420351	0.437124	1
35605	9.462821	1.509435	3
31042	7.385768	0.844749	3
30208	10.188198	0.061790	3
16845	3.216108	1.491182	2
22715	8.622675	0.247636	3
44667	12.287669	1.675129	3
32593	3.039110	1.590726	1
38080	13.413893	1.102542	3
26594	10.666761	0.537875	3
41914	9.913266	0.442858	3
42485	10.437156	0.632089	3
35063	9.764472	0.327516	3
53218	6.148821	1.410923	1
47568	10.823695	1.141441	3
12858	4.370300	0.925580	2
20487	13.461680	1.206592	3
39977	8.682264	0.274002	3
8428	1.227137	1.638615	2
69423	12.089325	0.534790	1
42077	5.524822	0.417061	1
30963	12.167031	1.239247	3
12989	7.144244	0.537900	3
51362	1.600582	1.623200	1
30243	3.237656	1.573913	1
8672	3.653319	0.631762	2
4778	4.399206	0.895558	2
21876	11.107165	1.551503	3
74587	13.662871	0.432612	1
73033	9.676624	1.432110	1
70147	12.121508	0.216625	1
30890	6.323635	1.394705	3
63677	2.863045	1.105962	1
24044	8.122700	1.665738	3
31924	7.508583	1.376622	3
40086	8.677406	0.819758	3
54655	3.828268	1.338434	1
23586	2.617041	0.270801	1
29226	12.808614	0.322976	3
50847	8.735202	0.159260	3
15597	11.295137	1.532038	3
40354	1.585521	0.063894	1
33927	10.767854	0.581516	3
9994	5.134945	1.320322	2
32046	3.406221	1.691426	1
35232	9.783703	0.146411	3
70953	13.755038	0.682411	1
45649	4.149863	0.350442	1
16715	5.160962	0.032135	2
10735	4.767272	0.076275	2
6291	0.690367	1.357311	2
14773	4.506608	0.373742	2
29358	2.195636	0.296864	1
10438	3.933477	0.117071	2
14662	0.347954	1.067279	2
40830	11.248804	0.483172	3
53530	12.476960	0.515419	3
40271	8.522835	1.538397	3
12668	3.128542	1.438807	2
68572	12.687613	1.519505	1
4313	2.579720	0.432736	2
37144	9.540572	0.503002	3
22614	7.386749	1.282508	3
9952	4.301661	0.231711	2
3757	5.479392	0.131508	2
38143	0.000000	0.534941	1
39308	3.755073	0.488221	1
34813	7.253339	1.619981	3
20740	6.682860	0.767921	2
38830	12.660931	0.292551	3
11572	5.428048	0.236278	2
9351	0.092160	0.999363	2
74237	12.166810	1.584645	1
71564	11.186213	0.401986	1
23712	1.797698	0.906694	1
40024	11.053550	0.760138	3
54890	12.708765	1.180583	3
5103	6.407348	0.884270	2
33641	10.171136	0.280873	3
15486	4.680544	0.557540	2
16534	2.271267	1.203916	2
9260	1.166420	1.645123	2
71224	6.895694	0.688608	1
27143	0.753031	0.962975	1
33258	7.148678	0.034636	1
34398	3.721201	1.444566	1
52074	7.182604	1.333363	3
42212	12.508538	1.477453	3
77213	6.074936	1.339965	1
69314	4.346700	0.700501	1
25233	9.569892	0.148481	3
43971	2.610195	0.120918	1
10379	8.672996	1.485282	2
58347	0.303356	1.458692	1
8447	5.983604	0.427507	2
49691	12.462656	1.310482	3
11662	5.516954	1.183447	2
64296	10.946361	1.197856	1
48589	11.643892	0.830038	3
30470	9.266771	0.173285	3
9345	3.529841	0.913731	2
1258	3.642940	0.853675	2
54443	4.265626	0.474595	1
32365	9.843021	0.833303	3
42247	11.176777	0.997049	3
66290	10.093078	1.611303	1
25091	7.745207	0.121266	3
14024	4.453407	1.304241	2
38676	7.535293	1.375684	3
77660	13.962271	0.478772	1
46570	10.846835	0.693654	3
31030	1.887182	1.486111	1
9893	0.000000	1.192105	2
71755	6.027086	0.866647	1
12244	7.449931	0.839744	2
12362	5.732194	0.463664	2
40761	8.987920	0.767901	3
6799	4.498320	0.972591	2
11136	3.453413	1.087685	2
2904	3.765911	0.299596	2
40544	3.308877	0.269037	1
66367	10.863776	0.228632	1
30995	11.114436	0.478132	3
32469	10.129472	1.376140	3
39989	8.260800	0.417538	3
38646	10.066472	1.632081	3
37427	0.796288	0.035946	1
8045	0.497047	0.016172	2
7080	0.221739	1.122438	2
66041	10.424475	1.093379	1
6483	0.936956	0.477387	2
5183	3.962662	1.052316	2
37462	2.455861	0.694594	1
8283	2.919831	0.987829	2
31027	10.954830	0.790506	3
40274	8.070430	1.682856	3
57982	1.923343	1.685239	1
22425	13.280809	0.180881	3
34091	3.459455	0.564083	1
4701	8.227688	0.585306	2
69923	6.470164	1.499459	1
31109	3.871471	0.211255	1
75224	12.434458	0.485474	1
25998	2.587621	1.171037	1
21092	10.395698	1.447328	3
6415	1.801538	0.752835	2
70618	9.346867	1.608665	1
34689	9.912356	1.254622	3
13858	2.040131	0.079858	2
9129	6.334544	1.441520	2
22509	9.058949	0.276257	3
76619	11.892450	0.172004	1
68885	8.883082	0.106212	1
17023	0.452919	1.647882	2
29442	7.652316	1.040939	3
40611	9.231955	0.384776	3
37884	5.181555	0.049434	1
10575	2.889963	0.592248	2
41133	5.813863	1.266306	3
55070	6.972015	0.477723	1
8335	3.760480	1.027620	2
7240	9.093369	1.262000	2
66097	14.703157	1.565130	1
6216	0.000000	1.072394	2
24779	7.702475	0.990063	3
71638	11.475473	1.522487	1
17168	3.302407	1.619019	2
11654	0.000000	1.305374	2
18924	3.539348	0.810825	2
32544	9.332465	1.509603	3
43154	14.035880	1.063492	3
65254	6.946929	0.484280	1
10107	8.076994	0.692307	2
28083	9.299979	1.402300	3
73914	12.523844	1.234646	1
76130	9.711688	0.672525	1
8062	0.000000	1.364562	2
23418	9.511884	1.447537	3
1272	4.687472	0.744894	2
633	0.000000	0.504495	2
11645	6.849829	1.496566	2
50019	8.924181	0.918703	3
7258	9.224276	0.097706	2
9998	0.239198	1.333546	2
11229	0.540408	0.429764	2
54397	2.988161	0.114857	1
7147	0.946788	0.101141	2
46639	2.374747	1.325780	1
6515	0.000000	1.562519	2
41220	3.674476	0.413321	1
47842	4.117342	0.481249	1
28016	4.443770	1.393506	1
14860	12.510044	1.441653	3
40011	11.212953	1.298411	3
43469	12.337561	1.133322	3
75510	12.978631	0.309362	1
59350	7.561498	0.541888	1
40397	7.942231	0.869765	3
48406	5.990701	0.635698	1
45017	10.165151	1.035650	3
45791	3.385259	0.400670	1
63954	5.273058	1.369335	1
46509	4.282365	0.556724	1
6323	2.267486	0.378741	2
35703	7.297602	0.147758	3
33147	12.730552	1.268123	3
34476	9.318836	0.753349	3
80072	11.729849	1.350971	1
77614	15.439988	1.401755	1
57421	3.736167	1.597137	1
44400	9.186828	1.349858	3
34891	9.131510	0.775801	3
33947	1.901436	0.598306	1
9468	4.213194	0.431855	2
70059	7.854168	0.641312	1
9362	6.074321	0.106760	2
52974	3.185155	1.230532	1
10633	1.885957	0.670044	2
66863	13.991948	0.056535	1
3875	0.643360	1.558523	2
47294	2.116932	1.095627	1
15283	2.759173	0.620450	2
46305	9.112812	0.272581	3
29221	4.163991	1.440717	1
13329	0.000000	0.677590	2
23214	3.359171	0.513543	1
31708	12.359449	0.201548	3
22727	10.653760	0.779521	3
74623	12.267947	1.352222	1
58841	4.499187	1.395333	1
3061	4.453516	1.312825	2
11713	4.389947	0.368667	2
70185	5.928669	1.517449	1
14009	1.822865	1.353830	2
31498	7.848430	1.457280	3
6475	0.339471	0.706144	2
39259	10.486392	1.687086	3
12977	3.877735	1.401634	2
7148	2.585657	0.935657	2
19756	0.876581	0.915515	2
35899	2.207605	1.228279	1
6437	5.239623	1.354618	2
6094	4.760613	0.765414	2
13768	6.686633	0.022870	2
28119	10.195182	1.577077	3
60895	8.429258	1.070224	1
51363	9.016548	1.127796	3
7873	4.462449	0.063707	2
12774	4.036672	1.295228	2
30264	2.365995	0.139135	1
57072	5.055058	1.142944	1
3199	0.000000	1.619312	2
5107	4.539682	0.665918	2
39102	9.482262	0.535309	3
14094	3.883809	1.312108	2
43562	10.099413	1.468717	3
11273	5.268830	1.514139	2
66114	9.583706	1.611121	1
2580	2.611483	1.608236	2
8929	0.629492	0.168175	2
13619	4.708670	0.173056	2
20899	8.160343	0.095091	2
50998	4.253322	0.570013	3
47206	0.470480	0.742000	1
2970	4.936633	1.535025	2
31090	7.704119	0.239331	3
67202	7.705157	0.891268	1
82120	20.879863	1.696315	1
22236	9.445791	0.866932	3
24266	0.010625	0.509316	1
41057	10.065707	0.759582	3
2778	3.184398	1.104011	2
66024	14.361237	0.306820	1
67379	9.802897	0.106261	1
14278	0.194933	0.427464	2
81620	14.761386	1.208205	1
5193	3.841103	0.256654	2
23530	9.505361	1.500779	3
8296	4.240809	0.449525	2
13631	3.631612	1.688072	2
27012	7.656957	0.550434	3
28955	3.482409	0.181788	1
33093	9.046781	1.015940	3
8343	0.049374	0.256108	2
70254	12.059752	0.424931	1
53428	0.952216	0.019654	1
9922	0.000000	1.119849	2
76531	15.463056	0.594527	1
61458	8.124281	1.150761	3
38580	6.027401	0.107478	3
67451	4.255055	1.184847	1
48589	2.935132	0.220824	1
72809	7.332525	1.011273	1
30010	6.853189	0.326335	3
4757	3.685602	0.394998	2
11752	0.622272	0.395624	2
42173	3.414393	0.954839	1
27982	5.314497	1.244546	1
60679	6.306201	1.310658	1
71109	11.243572	0.301782	1
65425	8.732339	1.303771	1
42572	12.040754	1.540446	3
44058	9.690878	0.659502	3
10831	2.184649	1.317654	2
42511	4.099579	0.898988	1
43873	0.000000	0.746448	1
13095	2.306080	1.155223	2
34168	2.729360	1.308236	1
6820	9.497134	0.288456	3
26313	0.000000	0.375850	1
43084	3.069270	0.934832	1
51091	9.165977	1.355551	3
25493	13.640356	1.440327	3
71268	14.237320	0.821275	1
0	0.000000	1.631140	2
62874	13.290522	1.360117	1
6564	8.706236	1.380700	2
17104	6.338733	0.367132	2
859	5.185304	0.537023	2
13141	3.173455	0.552068	2
71114	11.793209	0.031968	1
65616	8.530430	0.054306	1
6816	0.000000	0.411522	2
69034	9.961049	0.714085	1
28879	8.990626	1.697756	3
34007	0.348344	0.123694	1
37802	7.929730	0.701307	3
50031	10.860943	1.422474	3
68705	11.574860	0.737362	1
39432	8.481242	0.034354	3
8814	3.499101	1.343507	2
10887	1.108775	1.048048	2
4829	8.516661	1.315991	2
73305	5.920425	0.795347	1
59768	8.533769	1.301683	1
14647	0.000000	1.199967	2
38366	6.400946	0.915660	3
26716	11.231244	0.199109	3
30036	6.782522	1.351321	3
7119	5.034801	0.515979	2
24658	10.357662	1.539910	3
5661	6.130035	0.847798	2
62821	7.955603	0.964700	1
8763	4.242963	0.583408	2
12742	3.488540	0.278936	2
11459	2.520486	1.174480	2
8847	4.009623	0.631414	2
51344	4.515320	1.556849	1
37053	12.613978	1.543935	3
26874	10.534671	1.188440	3
55764	4.526321	0.177716	1
62485	9.857183	1.604460	1
43430	8.832237	0.700875	3
54184	1.917812	0.063544	1
71619	12.106125	1.284145	1
17781	0.000000	0.193118	2
27235	9.290329	0.143723	3
12043	0.000000	1.427490	2
12410	2.473249	0.134703	2
25251	10.717608	1.181882	3
34763	7.468042	0.226439	3
11295	0.000000	1.554100	2
7798	8.610207	0.176404	2
18970	14.124827	0.748366	3
74463	15.460481	1.129856	1
14353	10.676151	1.321459	3
42259	3.972987	0.436829	1
16613	9.283402	1.520858	3
22123	1.143933	0.525791	2
10204	6.218748	0.228803	2
49097	10.515273	1.230854	3
2090	2.721842	1.037819	2
4920	1.627815	1.302265	2
19943	10.806999	1.044863	3
17732	8.222719	1.285567	2
8626	0.089585	0.364837	2
26401	4.591707	1.113331	1
19794	9.546431	1.341031	3
23812	0.693395	1.104379	2
26976	10.724860	0.995606	3
40194	11.071646	0.845219	3
9722	1.420138	0.715432	2
68185	8.661504	1.544836	1
39235	6.513197	0.075180	3
12810	0.890320	1.667589	2
27741	11.019963	1.462687	3
28077	5.431517	0.473955	1
12278	2.323295	0.079805	2
10538	0.000000	1.001467	2
20343	9.426461	0.911432	3
15812	4.453523	0.831312	2
62846	12.616946	0.624449	1
54825	2.261158	1.033476	1
6301	3.444449	0.107462	2
10646	0.000000	0.102906	2
36815	8.612824	1.520812	3
34418	11.622700	0.113256	3
8877	3.086496	0.444231	2
61790	9.093738	0.055546	1
